uniqueID	sentence_distance	paragraph_distance	animacy	gm	prev_ref	chain_id	content	fineRefForm	six_ref_form	five_ref_form	four_ref_form	three_ref_form	two_ref_form	UPOS	argumentType	vntheta
wsj_1760_35_46_0	diff_sent	same_par	human	np-subj	name	8828	He	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1760_35_46_4	same_sent	same_par	human	subj-det	pronoun	8828	his	p	p	p	p	p	p	PRON		
wsj_1760_35_46_13	same_sent	same_par	human	subj-det	pronoun	8828	his	p	p	p	p	p	p	PRON		
wsj_1760_35_81_32	diff_sent	different_par	human	np-obj	description	8862	his late father , Hendrik F. Verwoerd , apartheid 's architect and South	defl	dlm	dm	dm	d	nonp	PRON ADJ NOUN PROPN PROPN PROPN PROPN PART NOUN CCONJ PROPN PROPN ADJ NOUN ADP NUM ADP NUM		
wsj_1760_36_46_3	diff_sent	same_par	human	np-subj	pronoun	8828	the son	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1760_36_45_21	first_mention	first_mention	human	np-subj	first_mention	8827	blacks	indefs	d	d	d	d	nonp	NOUN	ARG0	Agent
wsj_1760_36_45_24	same_sent	same_par	human	subj-det	description	8827	their	p	p	p	p	p	p	PRON		theme
wsj_1760_38_81_2	diff_sent	different_par	human	np-subj	description	8862	my father	defs	d	d	d	d	nonp	PRON NOUN	ARG0	agent
wsj_1760_38_46_14	same_sent	different_par	human	np-subj	description	8828	the son	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1760_39_59_2	diff_sent	different_par	human	np-subj	description	8840	The Orange Workers	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN	ARG0	actor1
wsj_1760_40_61_12	diff_sent	different_par	other	np-obj	name	8842	South Africa	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1760_40_59_26	same_sent	same_par	human	subj-det	description	8840	the Orange Workers '	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PART		
wsj_1760_42_68_0	diff_sent	different_par	other	np-subj	name	8849	Morgenzon	prop	n	n	n	n	nonp	PROPN	ARG1	
wsj_1760_43_46_3	diff_sent	different_par	human	np-obj	description	8828	Mr. Verwoerd	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_1760_43_71_20	diff_sent	different_par	other	np-obj	description	8852	the eastern Transvaal	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_1760_44_68_3	diff_sent	same_par	other	np-subj	name	8849	Morgenzon	prop	n	n	n	n	nonp	PROPN		
wsj_1760_44_68_25	same_sent	same_par	other	np-obj	name	8849	town	defs	d	d	d	d	nonp	NOUN		
wsj_1760_44_42_27	first_mention	first_mention	human	np-subj	first_mention	8824	blacks	indefs	d	d	d	d	nonp	NOUN	ARG0	
wsj_1760_44_42_33	same_sent	same_par	human	np-subj	description	8824	they	p	p	p	p	p	p	PRON		
wsj_1760_45_68_2	diff_sent	different_par	other	np-subj	description	8849	Morgenzon	prop	n	n	n	n	nonp	PROPN	ARG1	
wsj_1760_48_68_0	diff_sent	same_par	other	np-subj	name	8849	It	p	p	p	p	p	p	PRON		
wsj_1760_48_59_9	diff_sent	different_par	human	np-subj	description	8840	the Orange Workers	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN	ARG0	
wsj_1760_48_59_12	same_sent	same_par	human	subj-det	description	8840	their	p	p	p	p	p	p	PRON		
wsj_1760_48_62_14	diff_sent	different_par	other	np-obj	description	8843	their new nation	defsmo	dsm	dm	dm	d	nonp	PRON ADJ NOUN	ARG1	
wsj_1760_48_61_29	diff_sent	different_par	other	np-obj	name	8842	South Africa	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1760_51_40_19	first_mention	first_mention	human	np-obj	first_mention	8823	2,000 blacks who *T*-2 are employed *-1 throughout the area	indefl	dlm	dm	dm	d	nonp	NUM NOUN PRON AUX VERB ADP DET NOUN		
wsj_1760_52_59_4	diff_sent	different_par	human	np-obj	pronoun	8840	the Orange Workers '	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PART		agent agent
wsj_1760_52_40_10	diff_sent	same_par	human	np-obj	description	8823	them all	p	p	p	p	p	p	PRON ADV	ARG1	theme
wsj_1760_52_40_15	same_sent	same_par	human	np-subj	pronoun	8823	they	p	p	p	p	p	p	PRON	ARG1	
wsj_1760_53_39_2	first_mention	first_mention	human	np-subj	first_mention	8822	A young man	indefsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_1760_53_83_6	first_mention	first_mention	other	np-obj	first_mention	8864	July	prop	n	n	n	n	nonp	PROPN		
wsj_1760_53_83_8	same_sent	same_par	other	np-subj	name	8864	that	distp	p	p	p	p	p	PRON	ARG1	
wsj_1760_53_39_11	same_sent	same_par	human	np-subj	description	8822	he	p	p	p	p	p	p	PRON		
wsj_1760_53_60_33	diff_sent	different_par	other	np-obj	description	8841	the Orange Workers office	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN NOUN		
wsj_1760_53_59_32	diff_sent	same_par	human	np-obj	description	8840	Orange Workers	defsmo	dsm	dm	dm	d	nonp	PROPN PROPN		
wsj_1760_53_60_39	same_sent	same_par	other	np-obj	description	8841	the whitewalled building	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_1760_53_60_55	same_sent	same_par	other	np-obj	description	8841	there	distp	dlm	dm	dm	d	nonp	ADV		
wsj_1760_54_84_13	first_mention	first_mention	human	np-subj	first_mention	8865	The 650 - or - so local whites who *T*-1 are n't Orange Workers	defl	dlm	dm	dm	d	nonp	DET NUM CCONJ ADV ADJ NOUN PRON AUX PART PROPN PROPN AUX ADV		NA experiencer
wsj_1760_55_84_3	diff_sent	same_par	human	np-subj	description	8865	they	p	p	p	p	p	p	PRON		
wsj_1760_55_84_7	same_sent	same_par	human	np-subj	pronoun	8865	they	p	p	p	p	p	p	PRON	ARG0	
wsj_1760_55_38_16	first_mention	first_mention	human	np-obj	first_mention	8821	black workers	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN		
wsj_1760_56_86_22	first_mention	first_mention	human	np-subj	first_mention	8867	the Conradies , an elderly couple who *T*-1 have run the general store for	defl	dlm	dm	dm	d	nonp	DET PROPN DET ADJ NOUN PRON AUX VERB DET ADJ NOUN ADP NOUN	ARG0	agent
wsj_1760_56_64_20	diff_sent	different_par	other	np-obj	name	8845	the general store	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN	ARG1	
wsj_1760_57_38_6	diff_sent	different_par	human	subj-det	description	8821	their	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_57_87_13	first_mention	first_mention	human	np-subj	first_mention	8868	Mrs. Conradie	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1760_59_38_2	diff_sent	same_par	human	np-obj	pronoun	8821	them	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1760_59_38_8	same_sent	same_par	human	np-obj	pronoun	8821	them	p	p	p	p	p	p	PRON		
wsj_1760_60_66_4	diff_sent	different_par	other	np-obj	description	8847	the Shell station	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN		
wsj_1760_60_65_3	diff_sent	different_par	other	np-obj	name	8846	Shell	prop	n	n	n	n	nonp	PROPN		
wsj_1760_60_88_18	first_mention	first_mention	human	np-subj	first_mention	8869	owner Rudi van Dyk , who *T*-1 doubles as Morgenzon 's mayor ,	flmod	nm	nm	n	n	nonp	NOUN PROPN PROPN PROPN PRON VERB ADP PROPN PART NOUN NOUN SCONJ	ARG0	cause
wsj_1760_60_68_16	diff_sent	different_par	other	subj-det	pronoun	8849	Morgenzon 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1760_60_59_23	diff_sent	different_par	human	np-subj	description	8840	the Orange Workers	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG0	agent
wsj_1760_60_88_26	same_sent	same_par	human	subj-det	name	8869	his	p	p	p	p	p	p	PRON		
wsj_1760_60_68_27	same_sent	same_par	other	np-subj	name	8849	his town	defs	d	d	d	d	nonp	PRON NOUN		
wsj_1760_60_61_32	diff_sent	different_par	other	np-obj	name	8842	the nation	defs	d	d	d	d	nonp	DET NOUN		
wsj_1760_61_59_2	diff_sent	same_par	human	np-subj	description	8840	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_61_88_14	diff_sent	same_par	human	np-subj	pronoun	8869	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_61_88_21	same_sent	same_par	human	np-subj	pronoun	8869	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_64_89_3	diff_sent	different_par	human	np-obj	description	8870	Verwoerd	l	n	n	n	n	nonp	PROPN		
wsj_1760_64_81_7	diff_sent	different_par	human	np-subj	description	8862	Hendrik Sr.	f	n	n	n	n	nonp	VERB ADJ	ARG0	Experiencer
wsj_1760_64_46_15	diff_sent	different_par	human	np-obj	name	8828	Hendrik Jr	f	n	n	n	n	nonp	PROPN PROPN		
wsj_1760_65_46_1	diff_sent	same_par	human	np-subj	name	8828	The son	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1760_65_68_26	diff_sent	different_par	other	np-subj	description	8849	Morgenzon	prop	n	n	n	n	nonp	PROPN	ARG0	
wsj_1760_66_37_4	first_mention	first_mention	human	np-obj	first_mention	8820	our people	defs	d	d	d	d	nonp	PRON NOUN	ARG1	patient
wsj_1760_66_37_10	same_sent	same_par	human	np-subj	description	8820	they	p	p	p	p	p	p	PRON		
wsj_1760_66_37_16	same_sent	same_par	human	subj-det	pronoun	8820	their	p	p	p	p	p	p	PRON		
wsj_1760_66_62_18	diff_sent	different_par	other	np-obj	description	8843	their own nation	defsmo	dsm	dm	dm	d	nonp	PRON ADJ NOUN		
wsj_1760_66_46_24	diff_sent	different_par	human	np-subj	description	8828	Mr. Verwoerd	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1760_68_46_2	diff_sent	same_par	human	np-subj	name	8828	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_68_59_6	diff_sent	different_par	human	np-obj	pronoun	8840	the Orange Workers	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG1	patient1
wsj_1760_68_91_17	diff_sent	different_par	other	np-obj	description	8872	the ANC , which his father outlawed *T*-1 in 1960	prop	n	n	n	n	nonp	DET PROPN PRON PRON NOUN VERB ADP NUM		
wsj_1760_68_46_12	same_sent	same_par	human	subj-det	pronoun	8828	his	p	p	p	p	p	p	PRON		
wsj_1760_68_81_13	diff_sent	different_par	human	np-subj	name	8862	his father	defs	d	d	d	d	nonp	PRON NOUN	ARG0	Agent
wsj_1760_69_91_2	diff_sent	same_par	other	np-subj	name	8872	The ANC	prop	n	n	n	n	nonp	DET PROPN		
wsj_1760_69_46_21	diff_sent	same_par	human	np-subj	pronoun	8828	Mr. Verwoerd	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1760_71_46_0	diff_sent	different_par	human	np-subj	name	8828	He	p	p	p	p	p	p	PRON	ARG0	
wsj_1760_72_46_5	diff_sent	same_par	human	np-subj	pronoun	8828	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_72_61_15	diff_sent	different_par	other	np-obj	description	8842	South Africa	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1760_72_94_25	same_sent	first_mention	other	np-subj	first_mention	8875	that	distp	p	p	p	p	p	PRON	ARG1	
wsj_1760_75_90_1	diff_sent	first_mention	human	np-subj	first_mention	8871	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1760_75_90_6	same_sent	same_par	human	np-obj	pronoun	8871	themselves	reflp	p	p	p	p	p	PRON	ARGM-MNR	
wsj_1825_3_77_8	first_mention	first_mention	other	subj-det	first_mention	8906	last year 's	defs	d	d	d	d	nonp	ADJ NOUN AUX		
wsj_1825_3_69_15	first_mention	first_mention	other	np-subj	first_mention	8898	The government	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1825_7_77_22	diff_sent	same_par	other	subj-det	description	8906	last year 's	defs	d	d	d	d	nonp	ADJ NOUN PART	ARGM-TMP	
wsj_1825_8_76_1	first_mention	first_mention	other	np-subj	first_mention	8905	Next year	defs	d	d	d	d	nonp	ADJ NOUN	ARG0	agent
wsj_1825_9_61_9	first_mention	first_mention	other	np-obj	first_mention	8890	the drought	defs	d	d	d	d	nonp	DET VERB		
wsj_1825_11_5_1	first_mention	first_mention	other	np-subj	first_mention	8888	Food companies	indefsmo	dsm	dm	dm	d	nonp	NOUN NOUN	ARG0	
wsj_1825_11_5_6	same_sent	same_par	other	subj-det	description	8888	their	p	p	p	p	p	p	PRON		
wsj_1825_14_61_7	diff_sent	different_par	other	np-obj	description	8890	the drought	defs	d	d	d	d	nonp	DET VERB		
wsj_1825_15_4_3	first_mention	first_mention	other	np-subj	first_mention	8885	IN VITRO fertilization	prop	n	n	n	n	nonp	PROPN PROPN NOUN	ARG0	
wsj_1825_15_4_6	same_sent	same_par	other	np-subj	name	8885	it	p	p	p	p	p	p	PRON	ARG0	
wsj_1825_19_45_8	same_sent	first_mention	other	np-subj	first_mention	8887	A letter in the New England Journal of Medicine	indefl	dlm	dm	dm	d	nonp	DET NOUN ADP DET PROPN PROPN PROPN ADP PROPN	ARG0	experiencer
wsj_1825_20_43_9	same_sent	first_mention	human	np-subj	first_mention	8886	The authors , from Boston 's Beth Israel Hospital ,	defl	dlm	dm	dm	d	nonp	DET NOUN ADP PROPN PART PROPN PROPN PROPN VERB SCONJ	ARG0	agent
wsj_1825_20_43_19	same_sent	same_par	human	np-subj	description	8886	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1825_21_45_0	diff_sent	different_par	other	np-subj	description	8887	It	p	p	p	p	p	p	PRON		agent agent
wsj_1825_23_45_16	diff_sent	same_par	other	np-subj	pronoun	8887	the letter	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1825_25_39_18	same_sent	first_mention	human	np-subj	first_mention	8884	they	p	p	p	p	p	p	PRON	ARG0	experiencer
wsj_1825_25_39_28	same_sent	same_par	human	subj-det	pronoun	8884	their	p	p	p	p	p	p	PRON		
wsj_1825_26_36_13	first_mention	first_mention	other	np-obj	first_mention	8883	a multimedia version of the Guinness Book of Records	indefl	dlm	dm	dm	d	nonp	DET NOUN NOUN ADP DET PROPN PROPN ADP PROPN		
wsj_1825_26_35_13	first_mention	first_mention	other	np-obj	first_mention	8882	the Guinness Book of Records	prop	n	n	n	n	nonp	DET PROPN PROPN ADP PROPN		
wsj_1825_27_36_23	diff_sent	same_par	other	np-subj	description	8883	The $ 99 *U* CD - ROM disk -LRB- it can only be played *-1 on an Apple	defl	dlm	dm	dm	d	nonp	DET SYM NUM NOUN NOUN NOUN PRON AUX ADV AUX VERB ADP DET PROPN PROPN NOUN ADP DET NOUN VERB NOUN NOUN	ARG0	agent
wsj_1825_28_36_4	diff_sent	same_par	other	subj-det	description	8883	the Guinness disk 's	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN PART		
wsj_1825_28_35_2	diff_sent	same_par	other	np-obj	name	8882	Guinness	prop	n	n	n	n	nonp	NOUN		
wsj_1825_29_33_4	first_mention	first_mention	other	np-subj	first_mention	8881	ARTY FAX from David Hockney	propmod	nm	nm	n	n	nonp	PROPN PROPN ADP PROPN PROPN	ARG2	instrument
wsj_1825_29_63_4	first_mention	first_mention	human	np-obj	first_mention	8892	David Hockney	fl	n	n	n	n	nonp	PROPN PROPN		
wsj_1825_30_63_4	diff_sent	same_par	human	subj-det	name	8892	the artist 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_1825_30_33_6	diff_sent	same_par	other	np-obj	name	8881	Fax	prop	n	n	n	n	nonp	NOUN		
wsj_1825_30_63_18	same_sent	same_par	human	subj-det	description	8892	his	p	p	p	p	p	p	PRON		
wsj_1825_32_68_28	first_mention	first_mention	other	np-obj	first_mention	8897	corporate plans *PRO* to donate to an employee 's chosen charity in	indefl	dlm	dm	dm	d	nonp	ADJ NOUN PART VERB ADP DET NOUN PART NOUN NOUN ADP NOUN ADP DET NOUN PART NOUN ADP DET NOUN ADJ NOUN NOUN	ARG1	
wsj_1825_32_65_13	first_mention	first_mention	human	subj-det	first_mention	8894	an employee 's	indefsmo	dsm	dm	dm	d	nonp	DET NOUN PART	ARG0	agent
wsj_1825_32_65_21	same_sent	same_par	human	subj-det	description	8894	the worker 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_1825_33_70_8	first_mention	first_mention	other	np-obj	first_mention	8899	Bell Atlantic 's New Jersey Bell	propmod	nm	nm	n	n	nonp	PROPN PROPN PART PROPN PROPN PROPN		
wsj_1825_33_2_11	first_mention	first_mention	other	np-obj	first_mention	8878	General Dynamics	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1825_35_23_6	first_mention	first_mention	human	np-subj	first_mention	8879	Detroit Edison , the plan pioneer ,	flmod	nm	nm	n	n	nonp	PROPN PROPN DET NOUN NOUN VERB SYM	ARG0	agent
wsj_1825_36_23_2	diff_sent	same_par	human	np-subj	name	8879	the utility	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_1825_36_76_7	diff_sent	different_par	other	np-obj	description	8905	next year	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARGM-TMP	
wsj_1825_37_23_13	same_sent	same_par	human	subj-det	description	8879	Detroit Edison 's	fl	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1825_38_68_7	diff_sent	different_par	other	np-obj	description	8897	the matching plans	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN	ARG1	patient2
wsj_1825_39_3_2	first_mention	first_mention	human	np-subj	first_mention	8880	Scott E. Thomas	fl	n	n	n	n	nonp	PROPN PROPN PROPN	ARG0	agent
wsj_1825_39_68_6	diff_sent	same_par	other	np-subj	description	8897	the plans	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_1825_40_69_3	diff_sent	different_par	other	np-subj	description	8898	The U.S. government	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG0	
wsj_1825_40_3_18	diff_sent	same_par	human	np-subj	name	8880	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1825_41_70_2	diff_sent	different_par	other	np-subj	name	8899	New Jersey Bell	prop	n	n	n	n	nonp	PROPN PROPN PROPN	ARG1	
wsj_1825_42_2_5	diff_sent	different_par	other	np-subj	name	8878	General Dynamics	prop	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1825_42_2_8	same_sent	same_par	other	np-subj	name	8878	it	p	p	p	p	p	p	PRON	ARG0	
wsj_1825_42_2_11	same_sent	same_par	other	np-subj	pronoun	8878	it	p	p	p	p	p	p	PRON	ARG0	
wsj_1825_44_13_3	first_mention	first_mention	other	np-subj	first_mention	8876	Blunt Ellis & Loewi	prop	n	n	n	n	nonp	PROPN PROPN CCONJ PROPN	ARG0	agent
wsj_1825_44_77_17	diff_sent	different_par	other	np-obj	description	8906	last year	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARGM-TMP	
wsj_1825_46_15_0	first_mention	first_mention	other	np-subj	first_mention	8877	Spiegel	prop	n	n	n	n	nonp	PROPN	ARG0	
wsj_1825_47_74_11	first_mention	first_mention	other	np-subj	first_mention	8903	Land 's End	prop	n	n	n	n	nonp	PROPN PART PROPN	ARG0	agent
wsj_1825_48_15_10	diff_sent	different_par	other	np-subj	name	8877	Spiegel , which *T*-1 also owns Eddie Bauer and Honeybee ,	propmod	nm	nm	n	n	nonp	PROPN PRON ADV VERB PROPN PROPN CCONJ PROPN VERB SCONJ	ARG0	agent
wsj_1825_49_72_2	first_mention	first_mention	other	np-obj	first_mention	8901	L.L. Bean	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1825_50_13_7	diff_sent	different_par	other	np-subj	name	8876	Blunt Ellis , a Milwaukee brokerage firm ,	propmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN NOUN NOUN VERB NOUN	ARG0	agent
wsj_1825_51_72_1	diff_sent	different_par	other	np-subj	name	8901	L.L. Bean	prop	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1825_51_77_17	diff_sent	different_par	other	np-obj	description	8906	last year	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN		
wsj_1825_51_74_21	diff_sent	different_par	other	np-subj	name	8903	Land 's End	prop	n	n	n	n	nonp	PROPN PART PROPN	ARG0	agent
wsj_1825_53_9_6	first_mention	first_mention	other	np-subj	first_mention	8907	Guarana Antarctica , a Brazilian soft drink	propmod	nm	nm	n	n	nonp	PROPN PROPN DET ADJ ADJ NOUN AUX		
wsj_1825_54_9_6	diff_sent	same_par	other	np-subj	name	8907	the beverage	defs	d	d	d	d	nonp	DET NOUN		stimulus stimulus location
wsj_1846_1_61_13	first_mention	first_mention	human	np-obj	first_mention	8915	the ethnic Turks	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_1846_1_60_16	first_mention	first_mention	other	np-obj	first_mention	8914	Bulgaria	prop	n	n	n	n	nonp	PROPN		
wsj_1846_2_61_10	diff_sent	same_par	human	np-obj	description	8915	more than 315,000 men , women and children	indefsmo	dsm	dm	dm	d	nonp	ADJ ADP NUM NOUN NOUN CCONJ NOUN ADP		
wsj_1846_2_71_14	first_mention	first_mention	other	np-obj	first_mention	8925	the Bulgarian regime	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_1846_4_61_4	same_sent	same_par	human	np-subj	description	8915	Today 's Turks in Bulgaria	indefsmo	dsm	dm	dm	d	nonp	NOUN PART NOUN ADP PROPN	ARG0	
wsj_1846_4_60_4	diff_sent	same_par	other	np-obj	name	8914	Bulgaria	prop	n	n	n	n	nonp	PROPN		
wsj_1846_4_61_16	same_sent	same_par	human	np-obj	description	8915	them	p	p	p	p	p	p	PRON		
wsj_1846_5_62_10	first_mention	first_mention	other	np-subj	first_mention	8916	the Senate Judiciary Committee	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PROPN	ARG1	patient
wsj_1846_6_62_2	diff_sent	same_par	other	np-subj	description	8916	it	p	p	p	p	p	p	PRON	ARG0	experiencer
wsj_1846_6_63_7	first_mention	first_mention	human	subj-det	first_mention	8917	Senator Bob Dole 's	titfl	n	n	n	n	nonp	PROPN PROPN PROPN PART		Agent NA
wsj_1846_6_48_47	first_mention	first_mention	other	np-obj	first_mention	8912	Senator Bob Dole 's proposed commemorative resolution designating April 24	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN PART VERB ADJ NOUN VERB PROPN NUM NUM SCONJ DET SYM PROPN PROPN ADP PROPN ADP DET ADJ NOUN ADP DET ADJ		
wsj_1846_6_43_47	first_mention	first_mention	other	np-obj	first_mention	8911	the Armenian Genocide of 1915 - 1923 , '' suffered * at the hands of the	prop	n	n	n	n	nonp	DET ADJ NOUN ADP NUM SYM NUM VERB ADP DET NOUN ADP DET NOUN PROPN PROPN		
wsj_1846_6_68_47	first_mention	first_mention	other	np-obj	first_mention	8922	the warring Ottoman Empire	defsmo	dsm	dm	dm	d	nonp	DET NOUN PROPN PROPN		
wsj_1846_7_69_8	first_mention	first_mention	human	np-subj	first_mention	8923	the Armenians	defs	d	d	d	d	nonp	DET PROPN	ARG1	theme
wsj_1846_7_10_24	first_mention	first_mention	other	np-subj	first_mention	8908	such a resolution	defsmo	dsm	dm	dm	d	nonp	DET DET NOUN	ARG0	agent
wsj_1846_8_10_0	diff_sent	same_par	other	np-subj	description	8908	It	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1846_8_40_25	first_mention	first_mention	other	np-obj	first_mention	8910	Turkey , a country that *T*-1 has been one of America 's strongest allies	propmod	nm	nm	n	n	nonp	PROPN DET NOUN PRON AUX AUX NUM ADP PROPN PART ADJ NOUN ADP PROPN		
wsj_1846_8_65_21	first_mention	first_mention	other	subj-det	first_mention	8919	America 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1846_9_48_1	diff_sent	different_par	other	np-subj	name	8912	The resolution	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_1846_9_40_8	diff_sent	same_par	other	np-subj	name	8910	Turkey	prop	n	n	n	n	nonp	PROPN		agent agent
wsj_1846_9_65_16	diff_sent	same_par	other	np-obj	name	8919	the United States	prop	n	n	n	n	nonp	DET PROPN PROPN		
wsj_1846_9_40_20	same_sent	same_par	other	subj-det	name	8910	its	p	p	p	p	p	p	PRON		
wsj_1846_9_66_23	first_mention	first_mention	other	np-obj	first_mention	8920	its Bulgarian emigration controversy	defsmo	dsm	dm	dm	d	nonp	PRON ADJ NOUN NOUN	ARG1	
wsj_1846_9_67_37	first_mention	first_mention	other	np-obj	first_mention	8921	the European Community	prop	n	n	n	n	nonp	DET ADJ NOUN		
wsj_1846_10_40_0	diff_sent	different_par	other	np-subj	pronoun	8910	Turkey	prop	n	n	n	n	nonp	PROPN		actor1 NA
wsj_1846_10_40_4	same_sent	same_par	other	subj-det	name	8910	its	p	p	p	p	p	p	PRON		
wsj_1846_11_40_1	diff_sent	same_par	other	np-subj	pronoun	8910	it	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1846_11_65_9	diff_sent	different_par	other	np-subj	name	8919	one of its strongest allies	defsmo	dsm	dm	dm	d	nonp	NUM ADP PRON ADJ NOUN	ARG0	agent
wsj_1846_11_40_7	same_sent	same_par	other	subj-det	pronoun	8910	its	p	p	p	p	p	p	PRON		
wsj_1846_11_40_11	same_sent	same_par	other	np-obj	pronoun	8910	it	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1846_11_43_17	diff_sent	different_par	other	np-obj	name	8911	the genocide of another people	defsmo	dsm	dm	dm	d	nonp	DET NOUN ADP DET NOUN		
wsj_1846_11_69_17	diff_sent	different_par	human	np-obj	description	8923	another people	indefs	d	d	d	d	nonp	DET NOUN		
wsj_1846_12_40_8	diff_sent	same_par	other	np-obj	pronoun	8910	Turkey	prop	n	n	n	n	nonp	PROPN		
